48.9091,75.1561,60.9283,69.6439,48.2269,103.4775,49.7961
34.3979,26.4792,44.2557,45.0975,42.5862,32.0951,37.0696
59.5987,87.9765,119.8228,118.9005,67.3465,70.4019,44.6136
11.6736,12.6025,12.8236,18.8339,16.3621,22.3412,13.3693
3.8557,2.3671,2.8573,4.4506,2.58,2.7198,3.5294
26.6946,41.0569,31.6734,21.9032,39.859,32.7282,45.7092
6.5477,7.4254,3.0676,2.9246,7.4289,4.5907,6.2728
36.4893,73.3565,29.7252,27.586,53.7667,29.9618,39.523
21.9685,23.5985,35.6101,21.1423,41.9343,52.8862,26.0164
105.9063,91.0856,97.8178,61.798,123.5254,47.1672,82.8544
37.1927,63.5562,69.682,24.6369,44.6313,35.5406,59.6482
68.3466,29.138,67.9361,35.7429,61.7147,32.4402,42.6771
26.9435,39.1075,39.4183,42.5613,40.0475,36.7085,28.5609
31.9428,75.3696,62.4437,70.7633,36.2192,50.4006,32.2758
12.1288,27.3583,20.1958,10.395,20.9599,18.9003,12.6037
74.9445,77.7404,59.972,39.7103,54.297,59.3063,39.7509
18.8082,17.182,18.2853,17.8742,8.1853,16.7626,10.3578
64.1172,102.2456,55.2205,57.9731,95.5944,47.8989,65.3983
7.3777,9.2129,10.1686,9.4941,11.7046,11.98,6.2309
47.5098,77.1055,28.5432,27.4179,36.5536,43.4169,44.838
53.1156,87.8191,101.6183,82.3972,113.1994,130.144,79.969
87.2879,47.3497,59.5131,84.8725,106.9641,137.8753,57.5104
23.0817,18.2623,12.4241,24.0919,25.6168,13.6379,17.3357
20.0103,17.0154,11.2112,14.7018,10.5413,9.1429,7.6055
112.5654,95.0871,86.312,107.4357,49.4488,51.3111,39.0371
21.193,11.7315,13.7661,15.2864,8.4808,14.4779,12.7102
35.9424,18.7024,45.0838,27.7976,42.681,33.2468,38.8556
11.4303,6.1271,5.1184,7.1188,6.1234,10.691,8.172
50.6846,47.6574,109.5018,95.9287,70.9839,126.6689,60.2164
56.7577,77.8986,69.7203,89.8518,83.2812,73.1781,87.4581
26.7805,24.9274,24.4213,12.4481,29.5644,22.7752,10.4033
1.2998,0.6868,1.7006,0.6232,1.4993,1.2339,0.5838
56.3993,56.8631,56.1586,77.9351,45.2025,75.9092,56.7236
54.9862,82.8594,105.9328,117.4197,68.763,52.9393,47.0125
55.0779,63.8911,131.2905,128.6622,58.6097,69.2044,93.1005
56.1218,36.7471,76.192,73.2284,93.7267,67.7002,69.4296
64.4198,44.0807,38.0078,64.4746,70.7043,82.8527,33.9458
88.9185,96.9656,114.0693,73.3833,55.6969,109.9526,99.7294
65.9645,82.6657,85.6191,60.9305,104.3776,107.9481,51.9007
69.1566,71.9048,84.3142,98.3104,52.0861,103.3816,104.3104
53.743,53.9458,22.5651,48.2474,54.3275,19.74,19.2251
42.3387,49.9079,53.985,55.8952,83.5024,55.3021,64.9421
63.9642,90.0886,140.0014,97.656,115.9579,135.2848,113.3236
90.9275,57.7948,66.6891,63.8481,46.4568,74.8389,40.9154
117.2055,66.8463,124.4659,63.2775,44.0965,70.3611,122.8042
25.3912,33.8006,26.1087,50.0768,21.1222,27.091,43.4039
2.7173,1.2391,2.5173,0.9475,1.3298,1.4729,0.9394
12.328,12.6343,10.8014,18.9706,11.1847,15.6572,11.6399
41.3401,31.8833,37.3499,23.8493,31.0869,16.8502,27.4481
9.193,23.2422,25.1083,21.4317,19.5892,13.0467,14.6275
33.5648,29.7538,48.4496,44.6164,26.6411,35.8987,33.2316
48.8783,76.3592,70.4374,80.2175,47.9333,32.4194,60.2058
58.3489,53.9836,45.9878,55.0036,109.2183,71.7429,49.9397
1.4782,1.8894,1.7802,0.7015,1.3664,0.7403,1.6604
94.9581,52.245,72.3765,37.3335,74.7028,75.9025,66.7877
9.1192,10.2873,12.5758,9.2162,5.7153,13.0589,6.1109
13.4207,17.5108,21.2356,16.5204,10.2468,18.2257,16.5451
104.249,61.1923,138.3221,107.5886,129.8922,49.2398,80.3697
56.4822,80.7177,62.786,58.8421,30.4963,29.1858,32.0851
51.7904,58.1716,29.2006,43.497,28.8806,44.3959,59.5314
38.3665,30.4119,20.5687,23.8099,29.0192,25.0099,23.3476
12.7525,8.753,10.116,21.506,12.1547,10.063,19.6809
82.31,63.0287,36.799,32.6751,64.3676,59.1879,67.2966
26.6838,17.9049,32.9864,49.3202,33.1646,22.0683,40.8053
18.1171,14.3847,10.9777,8.6016,14.3939,23.2005,11.3529
136.6961,134.4355,87.422,127.1497,119.8021,137.4409,76.5974
138.3628,103.2208,94.2818,127.6406,89.6585,80.2313,130.6206
48.4689,35.3392,33.3824,62.6345,76.5636,84.0538,93.0712
112.8739,120.078,72.6043,129.3842,97.1809,125.4232,130.378
10.1111,15.1337,8.4842,7.6616,10.0257,16.263,15.8542
23.0682,15.2613,17.2128,13.8268,28.7446,19.076,28.363
19.3594,28.9318,35.8258,31.9128,24.3089,14.0553,31.1055
26.3173,59.4075,53.1126,61.4269,50.6655,32.7212,54.2942
135.2207,85.5722,47.2456,92.1897,48.3105,73.5953,121.641
30.9329,55.0844,31.6524,59.8443,58.6388,50.6614,29.4531
27.2185,62.5164,72.7058,70.8033,45.5659,56.2169,47.9003
39.295,38.9748,32.3674,76.1401,70.8239,39.204,57.8734
1.2229,0.7006,0.7693,1.4281,1.1811,1.1278,1.2841
86.0706,54.9587,77.9498,75.2167,99.261,53.562,42.7304
63.5893,72.5325,28.1697,41.0988,74.8793,59.0132,71.9918
43.8145,85.5465,51.4139,61.3938,56.6039,92.5855,110.5607
5.8023,4.601,4.7641,3.579,6.2145,2.839,3.7032
45.3245,63.8593,66.7857,76.0147,63.0806,55.9982,62.1692
86.5627,43.5287,52.2622,60.9683,75.3683,50.5796,33.4812
63.9841,53.5674,50.5434,37.0144,55.1999,36.6135,26.3375
26.4311,26.5552,24.4123,26.1328,38.3486,37.8181,31.3155
4.806,9.0379,7.6221,6.7295,9.7931,6.4994,7.3877
90.5314,40.7615,88.9893,52.0943,35.5356,54.5707,39.1897
60.8815,64.9611,50.4878,63.2303,52.8102,66.7571,37.8812
57.5265,61.0815,66.6376,41.1636,38.5722,53.7867,27.3657
13.5398,13.5442,10.183,14.6448,10.2866,13.8697,12.7425
72.8352,66.1658,80.7797,53.1045,54.2056,87.8368,83.6623
26.8814,30.952,19.3421,18.5361,15.1692,17.8951,32.0304
60.0021,67.4119,34.3211,55.407,37.7293,78.0681,30.9697
27.0416,20.9946,19.3574,32.6408,25.3985,20.0637,22.651
62.9512,86.375,144.5437,139.1148,119.5471,72.7464,90.9615
93.1753,91.1704,71.7643,46.455,52.8659,86.3402,94.7039
123.9471,61.345,130.3571,63.9265,71.349,57.5661,61.6072
112.8062,67.1954,72.2618,143.9452,79.2521,110.0998,66.3549
136.4537,63.0307,86.8579,115.9471,110.4162,54.3569,102.2338
122.1883,94.5908,103.616,47.3054,63.7713,116.1644,113.2734
28.8012,15.4742,12.7986,14.6008,28.4016,23.9866,12.7355
70.569,43.2222,68.0159,70.7568,75.8374,40.5178,54.8622
68.1018,67.6178,88.0361,74.7579,39.2631,84.3975,74.8986
8.9723,7.415,3.2895,3.5897,4.0365,7.9787,4.7795
16.4505,18.1062,8.1617,15.903,14.5226,19.3387,20.4294
21.5117,13.4799,29.0895,17.038,17.1599,27.8877,30.5511
51.4677,36.3494,21.9916,53.9475,21.9552,37.1559,58.1634
28.1089,17.7856,27.2745,17.7738,14.3202,19.5146,26.3081
50.0963,64.9826,58.371,69.7091,71.1848,52.344,62.6768
81.2835,100.7384,100.2724,75.7761,52.3226,96.3967,74.9485
40.7587,93.2533,76.6897,49.1383,72.041,41.2161,104.0833
37.9752,37.4809,39.2249,34.8263,53.235,37.3592,44.8135
40.0495,46.0954,41.8545,23.7804,28.3144,61.9041,62.9292
55.7414,68.2578,40.3032,29.4145,48.829,33.5262,52.4777
16.5502,7.6704,11.3049,11.8556,16.7758,13.3442,15.9302
104.7375,54.9052,139.4113,72.845,112.4195,117.6179,71.9827
58.6506,45.8602,48.7511,77.0578,37.9189,64.5912,77.9192
0.7479,0.8844,0.5832,0.4383,0.8934,0.808,0.6857
45.6112,57.3348,60.5815,46.6956,63.3748,46.6695,61.9336
34.2234,57.4382,94.6811,73.7549,71.3609,78.8494,33.1422
28.2586,49.4256,32.2223,36.1761,44.8188,43.3346,29.3692
61.0171,68.9714,48.9413,48.2275,28.4149,54.5333,66.7354
41.284,26.9992,20.9544,35.6328,21.4356,22.5477,29.6719
105.0209,124.7746,99.1502,81.5372,54.4398,57.8739,124.519
18.4978,23.4631,39.5026,19.0966,15.7068,30.9489,25.8029
24.9755,39.3058,32.8363,33.2612,37.7831,40.0893,34.6235
40.8762,49.131,49.0503,49.3592,35.6026,44.7963,20.6444
125.5622,68.1997,53.4143,106.2582,75.8799,80.8199,88.5265
71.5382,41.9786,47.5794,93.257,36.328,47.6872,60.2654
25.9438,16.409,25.0389,19.7407,10.5911,17.6405,12.8497
22.3151,22.6919,16.0982,31.6791,25.0604,22.6166,15.9612
33.554,51.3515,39.8005,32.6488,42.358,44.53,44.2848
52.5376,100.9236,50.6894,95.3259,68.411,77.339,82.8216
66.4967,28.5563,71.9145,43.119,46.8466,62.7152,72.0248
69.0696,54.4579,72.5429,69.5135,62.6369,69.7794,77.738
29.2565,30.1423,49.5004,53.8429,49.3507,45.0683,37.1198
28.7791,30.3715,25.823,21.4291,13.012,18.8991,27.3271
40.0693,54.5112,92.7393,82.0276,58.7773,91.3343,56.5205
128.4344,72.8576,129.528,96.0067,92.9239,107.2997,54.3116
61.7937,114.087,82.1406,97.6703,125.8083,66.1107,60.928
80.0283,65.9274,107.9455,50.217,75.0906,89.5973,47.536
67.6152,71.7113,39.2799,94.8097,99.9615,57.3829,113.1555
21.5669,25.7873,22.2753,22.7278,21.994,31.9107,49.9968
15.4406,15.945,15.17,12.3186,13.5925,14.0283,17.9201
127.325,123.0065,116.0443,128.1257,75.4214,48.923,88.0091
9.7871,13.1959,11.2712,5.8702,12.5851,6.3813,11.8265
18.1591,45.5752,23.119,17.4869,38.8118,19.7779,18.7511
0.7328,0.7154,0.4206,0.457,0.5341,0.4273,0.7537
28.1001,36.2276,21.445,26.4543,44.2395,39.7068,40.0034
73.113,53.4875,31.5351,68.6705,74.1558,59.5218,62.5611
59.3107,89.9654,68.5443,61.2592,72.7611,50.5062,58.6659
25.5152,64.0283,28.6156,39.6418,70.1555,54.7462,27.7484
52.8751,24.9386,38.8576,44.5311,51.9205,37.0551,53.2008
1.6732,1.2941,1.0377,2.215,2.044,2.3224,1.1647
65.5454,91.2122,83.0065,114.1854,108.8452,113.1636,96.0976
71.0078,102.3062,76.7549,123.2823,75.1289,99.9556,123.4243
76.308,55.0036,86.8811,91.9497,76.7183,86.1952,89.9649
53.2837,41.9018,105.2082,90.7284,115.2503,63.8579,61.5531
0.6909,0.6621,0.5128,0.51,0.7004,0.8332,0.395
95.8444,142.0255,138.8353,48.568,80.0201,75.0255,48.0932
52.3811,33.3413,44.2961,41.0966,38.3754,51.2092,30.5986
68.8109,66.9669,64.5602,36.6744,78.1121,55.1662,59.9844
5.5511,4.6427,3.3267,3.1614,6.1253,2.7761,3.7269
84.1917,63.3875,53.1956,93.0106,39.0575,68.9784,54.236
73.7339,110.7588,122.8562,73.3052,123.7561,125.0465,97.7567
21.6998,24.9711,36.1359,34.5371,39.849,42.3308,26.3418
7.712,10.0126,12.8512,15.4853,7.181,18.6244,17.0977
29.2538,21.4212,22.8617,33.4986,32.2038,40.7081,24.4533
7.1896,14.1916,7.2754,13.8955,14.0969,13.8706,13.2738
13.677,37.7849,22.7864,15.6802,22.1667,19.3048,25.0692
55.6065,93.6551,48.5766,74.666,91.1313,83.2938,76.2104
66.6483,77.8791,43.0307,34.6368,50.4307,67.9786,71.1577
43.5654,43.8679,40.8906,53.3542,56.023,55.1212,35.1187
25.9376,45.652,43.2762,53.3635,30.2631,26.2859,50.4983
79.6992,55.8849,44.4845,107.8214,84.1489,55.726,68.4143
46.5045,96.5587,62.8502,97.0442,74.6453,105.799,69.6153
54.7781,69.7324,87.7857,75.2726,50.8167,80.9115,99.6432
8.3077,4.2399,9.9566,9.0434,9.4085,4.9969,7.1598
32.1695,17.8864,21.7083,18.2035,12.4758,33.5542,32.3174
28.7882,18.9059,28.2763,17.3788,19.9613,20.4716,17.9335
5.9744,4.4499,3.049,5.1808,7.5924,5.632,2.5601
45.8727,55.9093,37.2667,40.5249,72.0262,78.5182,33.6688
97.712,60.5432,117.6977,82.2565,110.6519,116.1531,101.7149
83.4003,111.2251,120.06,105.2702,127.3149,65.7331,125.0623
10.0055,6.6044,7.5698,7.1091,5.7991,4.9258,10.6444
111.9413,54.2567,122.394,68.3861,133.2258,123.8598,93.2518
1.6252,1.3525,1.8745,2.4693,1.7198,1.2224,2.5027
12.3961,9.1792,9.9101,9.6454,21.6537,21.9331,16.2361
71.6365,82.6575,85.0558,42.2731,41.2677,59.1537,89.1018
11.7959,17.5176,22.4846,21.3536,13.0716,17.5897,11.6914
75.1092,39.8927,83.446,43.2522,69.8377,91.304,87.7301
57.2491,66.6111,36.177,27.3694,51.4487,67.8959,56.2034
44.6714,98.8693,56.8828,57.2676,96.8416,76.8652,81.6683
30.1858,30.1205,38.8853,21.56,29.0449,38.6801,29.4823
2.3169,2.6001,5.7317,2.4964,2.8736,3.2208,3.8458
44.3597,74.684,92.5713,66.833,42.1367,90.2436,79.8417
48.9861,29.576,32.6343,44.3078,48.0709,34.4403,29.5968
98.2612,72.824,94.6745,89.9866,53.6586,47.7766,78.7756
3.8735,3.2249,3.4381,3.8313,3.992,3.8753,2.8113
23.9369,15.802,27.164,14.9201,28.0683,27.7525,23.4042
56.2656,49.9062,79.6159,127.1868,121.3651,98.3505,102.5728
29.8564,36.1576,42.8928,36.3544,37.3283,36.8827,30.4555
4.419,6.0641,5.7318,8.5696,10.2351,8.4135,4.1178
56.173,74.0241,67.1421,81.894,69.2412,66.8804,83.2542
6.5687,5.9457,9.7684,8.9823,8.7952,6.6524,9.2071
46.7304,62.2518,45.7273,51.8223,57.8936,41.0977,32.4202
30.9748,36.9625,46.2478,24.5946,61.1877,57.0989,37.1506
36.4424,46.9396,57.361,36.0983,55.0832,34.1722,47.4951
106.2913,86.9011,133.6852,83.4863,86.8554,51.0798,106.188
98.8648,69.5261,48.2673,40.8411,84.7083,87.4337,38.8295
2.9778,3.1036,2.7701,4.9342,2.6756,5.4417,3.9862
1.7732,3.5037,2.6401,1.9082,4.9268,3.1775,2.36
46.1407,80.7916,78.599,49.1064,93.0476,88.7237,65.8189
104.2628,116.7737,142.8865,81.1956,52.2665,87.6897,132.2802
133.5563,88.9922,103.3177,63.6008,121.2729,61.1797,96.3229
78.5243,46.7511,39.0174,64.6939,35.4116,71.5829,65.8775
42.3036,81.5077,40.603,37.152,38.1721,65.8332,35.4321
25.453,44.5244,58.5564,40.6117,34.145,39.2295,31.494
10.6291,8.4978,10.1288,10.2271,10.7612,7.7509,5.2647
33.6357,60.9758,35.2368,40.9062,26.3293,45.1371,62.769
64.3976,62.3139,97.6408,83.2146,124.0121,106.3356,52.1051
0.7622,1.0312,0.6224,0.4488,0.5272,0.8461,0.9511
115.9266,47.3476,53.3612,78.1632,55.2735,117.5363,47.1206
27.5207,24.5832,13.7099,25.5181,14.2424,23.4008,13.1609
126.7171,120.7601,120.2797,127.7973,50.4586,130.9223,97.0644
50.3367,51.5234,92.9193,69.5479,97.4476,67.0944,45.5265
47.0455,52.716,56.5784,102.9463,50.2688,103.3949,108.6787
23.6696,12.6736,20.1884,15.2908,21.9961,24.5079,20.5979
59.771,66.2667,37.0077,67.0358,44.9055,60.2866,47.9494
82.5203,44.9287,63.184,67.4877,94.2676,64.599,83.6372
82,62.332,40.7647,55.1582,73.4985,67.6442,78.6774
76.6262,50.8897,65.1332,70.8789,103.2573,105.3832,43.1967
29.9552,18.0258,12.3234,28.8172,27.1467,28.5458,27.5549
91.4003,102.9891,122.2319,89.63,56.094,65.923,63.7314
105.7474,59.8118,51.8311,48.7424,79.2806,90.7512,46.7983
1.9369,3.3181,2.8591,2.4546,3.205,2.8891,3.1615
147.3441,122.1752,68.4944,98.2503,129.0594,111.4759,66.9718
45.2206,56.2686,30.3338,50.4752,40.5131,23.8087,67.9188
46.1891,77.9803,93.1939,99.1284,76.837,52.1244,70.0647
38.3599,32.1247,42.938,15.3032,32.2231,35.7906,24.2587
28.0122,20.0804,32.62,21.9078,33.14,21.9562,19.4599
118.5835,129.2344,88.8961,67.3709,90.8116,111.9432,106.4652
67.6632,61.6264,75.4731,82.7559,30.1487,86.1082,37.067
42.1221,70.9544,40.5283,71.1262,65.9695,33.9087,61.7229
44.7271,71.8325,86.8997,69.2817,51.098,71.6785,54.4153
21.4939,47.5476,63.596,42.055,53.3541,39.7333,23.8585
14.6979,13.2277,12.2351,11.8728,15.5955,16.1132,9.4131
9.6132,11.4365,6.8746,12.6779,12.6407,6.167,11.7345
17.2846,15.2412,22.5774,22.0365,26.5619,20.9101,27.5534
2.3497,1.9411,2.4716,4.6346,3.3885,2.3203,4.5027
28.8914,39.1332,28.6341,26.5879,26.6933,33.1887,15.9533
33.367,26.9646,51.5825,42.7682,54.1265,38.0393,62.377
16.0397,16.0181,11.771,15.6974,19.2128,21.4227,25.3392
30.1737,40.817,29.0204,66.2502,38.5584,52.3459,71.196
58.0124,64.9313,50.9012,52.6202,68.9456,56.2591,55.971
45.6077,71.0715,96.6174,46.6873,85.9008,119.68,50.1664
73.2401,142.0296,68.6206,127.1101,111.441,147.5865,105.3593
138.3175,101.9872,125.7466,97.4227,51.2655,119.1597,135.251
27.8085,22.2833,26.2229,28.3504,11.867,28.6897,16.9023
36.3264,37.2566,20.2044,30.5295,41.481,37.0724,45.835
17.1483,28.0895,47.4737,32.3448,37.5557,20.5264,22.4441
71.7275,63.1169,77.3004,68.6217,43.6069,69.4064,60.1318
18.385,14.5839,14.8099,7.4101,10.1819,9.7768,17.67
68.1522,48.5875,71.7784,80.6111,41.1066,77.9002,82.506
93.1068,69.5194,84.4783,70.2525,94.9738,60.4055,48.823
52.085,85.6492,81.3797,60.2557,38.4202,60.6841,39.6316
0.1967,0.3404,0.3891,0.1998,0.2346,0.3069,0.3725
22.1101,17.4483,10.2298,13.4943,25.6083,12.261,18.7668
92.517,67.443,73.1927,45.4667,77.6837,45.1405,88.19
16.3519,25.5504,46.6269,34.5839,30.5659,34.1629,36.3152
70.4801,68.772,109.2457,128.0204,57.7318,113.1485,140.1916
8.245,7.0293,10.5216,5.4311,10.9116,8.1712,11.5636
61.7808,67.9378,40.4331,59.6029,74.4051,39.5562,57.9864
73.0538,49.3245,30.3467,27.5918,66.0172,70.1198,32.6667
7.5811,4.6435,6.9851,10.3814,4.438,5.2051,6.5881
7.3066,7.1023,6.242,7.9519,15.9429,6.6987,14.1545
67.8351,58.7365,76.1186,74.0407,72.3532,83.4818,41.1465
4.5022,4.7467,7.3265,6.1158,6.5447,4.5141,7.5988
91.5768,97.8899,86.4725,77.5307,86.5179,92.6536,93.0464
10.7681,10.7461,13.6973,18.6939,10.8638,7.6858,11.1091
56.6625,58.7669,142.0581,85.5321,114.145,62.4886,105.3786
4.8246,5.4425,8.2502,11.1855,7.62,6.3046,11.7825
84.2454,109.5618,119.9419,129.6931,55.1825,120.8724,127.3823
69.1317,76.7736,62.8927,77.5467,36.3937,45.2152,27.8306
104.1763,128.0279,60.8114,59.7566,145.2614,137.5894,116.4215
86.6717,84.835,79.3601,59.3946,49.4584,81.5119,50.5852
8.4941,9.6458,8.3211,7.4203,13.0258,7.5276,13.4744
83.8262,67.4974,42.7237,49.1879,84.1475,30.8608,52.9578
55.9806,28.5877,59.8972,26.1164,46.349,48.5467,31.3417
35.5916,28.5847,56.1311,29.4472,44.1765,42.8219,58.8398
64.3721,81.8935,62.6106,73.6726,102.0522,74.1647,96.5709
42.8686,26.5836,51.6806,28.7521,24.7317,53.8435,44.2759
95.8277,126.927,56.3579,125.2949,78.5184,113.4235,57.555
69.8399,53.2213,96.2685,120.8323,116.955,61.197,125.1137
108.9992,61.0581,130.924,82.8473,136.5116,140.4455,122.6686
11.2425,7.9476,18.8029,9.5374,8.5419,12.794,11.9399
111.8599,50.17,69.9078,110.9757,82.6588,102.6987,105.0583
29.0263,18.6529,40.7055,50.9755,49.0647,29.3393,27.7304
4.8232,12.5943,9.749,11.4717,12.2126,5.3083,8.7323
13.4534,11.2369,7.9252,10.2202,7.965,7.4531,10.6109
14.5714,13.7801,9.1148,17.3808,17.0685,14.3166,15.7962
77.216,91.6483,75.0087,105.5523,44.611,83.6412,97.1904
12.6207,15.5106,5.959,12.2096,8.0077,8.1128,17.5985
16.6754,11.2095,20.8593,16.9189,12.4928,22.8467,11.7721
1.0329,0.9226,0.8425,1.2147,0.525,1.058,0.6248
40.3284,30.1193,45.6951,26.6732,35.208,25.3708,34.8278
56.1081,63.8329,67.6917,74.0305,83.5457,46.3458,55.0807
83.323,49.1977,84.8698,93.2909,92.7892,55.3377,89.7329
33.194,42.9207,19.7175,40.0662,29.1628,45.8429,32.1029
18.7868,48.9958,22.057,32.276,41.4765,43.1773,30.0164
63.0458,43.87,39.4085,28.5911,60.5834,52.357,67.9796
36.7583,48.7235,26.9747,54.5515,27.137,39.6236,54.6836
53.4616,66.6497,56.6406,70.9806,116.0199,98.397,67.5364
99.6624,68.6978,37.4559,53.0786,37.6292,100.9167,84.4763
23.2052,19.9461,16.1134,35.169,33.4938,39.5492,43.5695
41.6813,18.4255,20.6584,27.7122,34.6635,27.7543,29.9676
49.1265,25.2359,31.2536,30.43,38.6208,54.8932,26.8994
20.0192,27.2117,15.8662,30.1932,18.0275,21.0718,13.1138
87.1582,100.1092,88.2314,40.1273,105.6359,66.1548,61.5723
14.27,27.9365,21.7965,16.574,16.4182,26.2873,25.6417
110.7003,58.27,102.3777,46.6925,89.0178,76.7046,48.9427
61.8541,84.4983,85.5083,40.3449,87.8251,89.9335,51.8405
70.8035,96.8995,101.7891,88.3967,87.5142,54.5396,78.7083
2.8483,2.2153,2.4546,2.2398,1.3426,3.4638,2.8991
83.6975,130.6163,91.8359,58.5094,62.9522,128.6261,128.1154
133.4461,127.7414,46.6743,84.1448,58.4307,78.6841,133.6594
35.5964,58.0882,46.2759,49.1084,62.4051,36.946,24.1397
23.0781,32.4984,25.084,46.8749,37.4337,47.0211,35.0222
71.5851,48.8375,66.4924,112.011,54.602,65.7059,68.9265
105.1548,53.4788,42.0803,68.8019,79.4379,102.3537,52.6558
16.1711,23.6986,22.5146,16.7756,17.6647,38.5506,23.9887
11.7099,8.4284,7.2358,10.005,6.1437,12.4102,7.5728
43.7023,46.6558,86.3295,41.2262,62.744,93.8348,118.62
24.9124,12.0681,17.2956,24.1958,31.8602,25.3769,24.8336
72.4129,87.0975,46.8771,83.9578,107.6117,93.8221,103.7534
120.0013,121.2582,59.7509,87.699,117.2842,79.6409,142.294
